n_subs,rank,genotype,mu_real,sigma_real
9,51,0-3-3-1-1-0-1-2-2-1-0-1-0-0-0-0,-405.99377,95.46288
9,52,0-0-0-0-1-0-1-2-2-1-0-1-1-3-3-0,-405.99377,95.46288
9,53,2-0-4-0-1-0-1-2-2-1-0-1-0-2-0-0,-428.96588,118.44497
9,54,0-3-3-0-1-0-1-1-2-1-0-1-0-2-0-0,-446.22552,135.81622
9,55,0-0-3-0-1-0-1-2-2-1-0-1-2-3-0-0,-458.42896,148.29118
9,56,0-0-3-2-1-0-1-2-2-1-0-1-0-3-0-0,-458.42896,148.29118
9,57,0-3-3-0-1-0-0-2-2-1-0-1-0-4-0-2,-454.7182,144.96011
9,58,0-3-3-0-1-0-1-2-2-0-0-1-0-4-0-2,-452.98346,143.23384
9,59,0-0-4-0-1-0-0-2-2-1-0-1-1-3-3-0,-451.10852,141.36884
9,60,0-3-3-0-1-0-1-2-2-0-0-1-0-1-3-0,-429.86108,120.12966
9,61,0-0-2-0-1-0-1-2-2-0-0-1-1-2-3-0,-436.03674,126.32638
9,62,0-3-4-0-1-0-1-2-2-0-0-1-0-3-0-2,-454.88675,145.20718
9,63,0-0-3-0-1-0-1-2-2-1-0-0-1-2-3-0,-427.65106,118.13197
9,64,0-0-2-1-0-0-1-2-2-1-0-1-0-3-3-0,-427.24744,117.740166
9,65,0-0-3-0-1-0-1-0-2-1-0-1-1-3-3-0,-461.61877,152.11813
9,66,0-3-2-1-1-0-1-2-2-1-0-0-0-3-0-0,-427.7771,118.30542
9,67,0-3-3-0-1-0-1-0-2-1-0-1-1-3-0-0,-461.28015,151.81656
9,68,0-3-3-0-0-0-1-2-2-1-0-1-1-2-0-0,-427.28644,117.87098
9,69,0-3-3-1-0-0-1-2-2-1-0-1-0-2-0-0,-427.747,118.40831
9,70,0-3-3-0-1-0-1-2-2-1-0-0-0-2-0-2,-428.59686,119.264915
9,71,2-0-2-0-0-0-1-2-2-1-0-1-0-3-3-0,-428.59686,119.264915
9,72,2-3-3-0-1-0-1-2-2-1-0-0-0-2-0-0,-427.61957,118.33486
9,73,0-0-3-0-1-0-1-2-0-1-0-1-0-3-3-2,-462.12796,152.86705
9,74,0-3-3-0-1-0-1-0-2-1-0-1-0-3-0-2,-462.72668,153.46822
9,75,0-3-3-0-0-0-1-2-2-1-0-1-0-2-0-2,-428.32788,119.08823
9,76,0-3-3-1-1-0-0-2-2-0-0-1-0-2-3-0,-466.14923,156.97453
9,77,0-3-4-0-1-0-1-2-0-1-0-1-0-2-3-0,-440.1244,131.08069
9,78,0-3-3-0-1-0-1-2-2-0-0-0-1-3-3-0,-453.65585,144.66417
9,79,2-3-3-0-1-0-0-2-2-0-0-1-0-2-3-0,-466.77728,157.79778
9,80,0-3-3-1-1-0-1-2-2-0-0-0-0-3-3-0,-452.61676,143.64342
9,81,0-0-4-0-1-0-1-1-2-1-0-1-0-3-3-0,-447.15448,138.2278
9,82,0-3-0-0-1-0-1-2-2-1-0-1-1-2-0-0,-389.01923,80.11287
9,83,0-0-0-0-1-0-1-2-2-1-0-1-0-2-3-2,-389.83813,80.97449
9,84,2-3-3-0-0-0-1-2-2-0-0-1-0-3-3-0,-454.99368,146.21526
9,85,2-0-3-1-1-0-0-2-2-1-0-1-0-3-0-0,-460.6325,152.00835
9,86,0-0-3-1-1-0-0-2-2-1-0-1-0-3-0-2,-459.51135,150.96121
9,87,2-0-3-1-1-0-1-2-2-0-0-1-0-3-0-0,-458.7096,150.17038
9,88,0-3-3-0-1-0-1-2-2-0-0-1-1-0-3-0,-412.00745,103.59555
