Names,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,Nsubs,R,lambd,Set,R_pred
6Heliceno_5-br_6-br_9-cl_11-f_12-f_16-cl.log,0,0,0,0,3,3,0,0,2,0,1,1,0,0,0,2,6,439.0612,360.95,Training,414.69103776633364
6Heliceno_2-i_5-f_11-i.log,0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,670.3515,351.64,Training,708.7010547123635
6Heliceno_5-i.log,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,568.4985,346.09,Training,611.6079876418722
6Heliceno_4-i_9-cl_10-cl_13-f.log,0,0,0,4,0,0,0,0,2,2,0,0,1,0,0,0,4,468.968,354.07,Training,464.6239552871605
6Heliceno_2-i_6-f_7-br_9-f_13-br_15-cl.log,0,4,0,0,0,1,3,0,1,0,0,0,3,0,2,0,6,527.0727,363.25,Training,512.4214261666382
6Heliceno_9-f_16-i.log,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,622.9878,354.69,Training,653.0633978942144
6Heliceno_2-cl_3-f_4-br_5-br_10-i_12-br.log,0,2,1,3,3,0,0,0,0,4,0,3,0,0,0,0,6,300.2743,366.54,Training,254.10618691988486
6Heliceno_1-i_4-f_9-br_13-cl_14-i_16-f.log,4,0,0,1,0,0,0,0,3,0,0,0,2,4,0,1,6,370.1439,369.27,Training,426.13880600563226
6Heliceno_1-i_6-i_11-cl_13-cl.log,4,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,4,585.7342,363.88,Training,574.3563903753911
6Heliceno_2-i_4-br_7-cl_11-cl_14-br_15-f.log,0,4,0,3,0,0,2,0,0,0,2,0,0,3,1,0,6,650.212,358.34,Training,625.7943463709862
6Heliceno_1-i_2-br_6-cl.log,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,529.2246,369.49,Training,521.9120517769558
6Heliceno_5-cl_6-br_8-f.log,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,3,542.3926,348.83,Training,527.976385881755
6Heliceno_4-cl_6-br_8-cl_9-cl_13-f_15-cl.log,0,0,0,2,0,3,0,2,2,0,0,0,1,0,2,0,6,523.6906,364.65,Training,497.86898974781343
6Heliceno_2-br_7-br_12-cl_13-cl_14-f.log,0,3,0,0,0,0,3,0,0,0,0,2,2,1,0,0,5,424.8656,357.59,Training,449.50043451844607
6Heliceno_2-f_6-cl_8-cl_13-cl_15-cl.log,0,1,0,0,0,2,0,2,0,0,0,0,2,0,2,0,5,582.5959,354.49,Training,584.5762103448103
6Heliceno_5-f_6-f_7-i_12-i_13-i.log,0,0,0,0,1,1,4,0,0,0,0,4,4,0,0,0,5,140.3544,346.6,Training,144.42783475233364
6Heliceno_2-f_10-i_11-i_12-cl_13-br_14-i.log,0,1,0,0,0,0,0,0,0,4,4,2,3,4,0,0,6,294.8679,333.25,Training,268.63901920202085
6Heliceno_2-i_4-cl_7-i_10-br_11-i_13-i.log,0,4,0,2,0,0,4,0,0,3,4,0,4,0,0,0,6,438.3091,378.01,Training,463.159754472256
6Heliceno_1-br_4-br_5-f_6-cl_14-i_15-f.log,3,0,0,3,1,2,0,0,0,0,0,0,0,4,1,0,6,402.8467,366.95,Training,399.413889630348
6Heliceno_8-br_9-f.log,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,622.4132,348.4,Training,653.0633978942144
6Heliceno_1-i_2-cl_3-br_7-br_8-br_10-i.log,4,2,3,0,0,0,3,3,0,4,0,0,0,0,0,0,6,513.8613,382.74,Training,462.7657175904083
6Heliceno_5-cl_6-cl_7-br_8-f_12-cl_14-cl.log,0,0,0,0,2,2,3,1,0,0,0,2,0,2,0,0,6,452.6851,362.12,Training,360.62401036696485
6Heliceno_1-i_2-f_5-f_12-cl_13-f.log,4,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,5,358.0127,360.79,Training,433.8090546603374
6Heliceno_5-f_8-i_9-br_13-f.log,0,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,4,472.3354,359.89,Training,529.1052635360328
6Heliceno_4-cl_5-br_6-f_12-i_15-cl.log,0,0,0,2,3,1,0,0,0,0,0,4,0,0,2,0,5,390.635,364.38,Training,343.4478499343253
6Heliceno_9-f_10-br_11-cl_14-cl.log,0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,0,4,546.0681,356.44,Training,489.25817021758417
6Heliceno_9-cl_12-i.log,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,523.8055,350.92,Training,546.8354557270387
6Heliceno_2-i_5-cl_6-cl_8-i_10-f_12-i.log,0,4,0,0,2,2,0,4,0,1,0,4,0,0,0,0,6,491.9193,365.65,Training,518.4663126311414
6Heliceno_4-i_7-br_14-cl.log,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,3,566.0964,352.0,Training,523.0410689039456
6Heliceno_5-f_9-f.log,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,643.3173,341.67,Training,603.1903020501895
6Heliceno_1-i_3-i_6-f_10-f_13-f_16-br.log,4,0,4,0,0,1,0,0,0,1,0,0,1,0,0,3,6,395.3753,369.1,Training,497.8876680000123
6Heliceno_1-i_7-f_10-br_12-f_13-i.log,4,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,5,439.427,367.81,Training,370.1015682795167
6Heliceno_5-i_6-f.log,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,567.0751,346.6,Training,564.1599193092142
6Heliceno_2-br_9-cl_10-f_14-i.log,0,3,0,0,0,0,0,0,2,1,0,0,0,4,0,0,4,780.874,349.49,Training,667.2000983917253
6Heliceno_1-i_11-f_12-i_16-i.log,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,4,484.0128,376.57,Training,516.0804330573833
6Heliceno_12-i_13-i_14-cl_15-f.log,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,4,392.577,354.99,Training,282.56609498026836
6Heliceno_1-i_10-cl_14-br.log,4,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,649.8912,358.11,Training,595.2479350467091
6Heliceno_2-f_5-br_6-cl_7-i_9-cl_10-f.log,0,1,0,0,3,2,4,0,2,1,0,0,0,0,0,0,6,384.511,364.81,Training,365.87313075994814
6Heliceno_5-br_8-f.log,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,559.7055,345.3,Training,606.908328358657
6Heliceno_3-cl_11-br_16-cl.log,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,3,540.6596,353.92,Training,653.1949803348912
6Heliceno_4-i_7-br_8-cl_10-f_13-i_14-f.log,0,0,0,4,0,0,3,2,0,1,0,0,4,1,0,0,6,422.1474,357.58,Training,410.28320625188695
6Heliceno_1-cl_3-cl_6-cl_8-cl_10-f_14-f.log,2,0,2,0,0,2,0,2,0,1,0,0,0,1,0,0,6,543.3753,359.43,Training,518.4018165876897
6Heliceno_2-f_4-cl_8-i.log,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,561.9377,350.5,Training,600.9863602316118
6Heliceno_5-i_6-i_10-br_13-br_14-cl.log,0,0,0,0,4,4,0,0,0,3,0,0,3,2,0,0,5,367.9585,356.33,Training,398.45623064039313
6Heliceno_7-cl.log,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,646.6411,344.3,Training,619.3054644226188
6Heliceno_2-cl_5-br_6-br_9-f_16-f.log,0,2,0,0,3,3,0,0,1,0,0,0,0,0,0,1,5,473.6046,354.84,Training,507.23369578491884
6Heliceno_5-i_7-i_15-f.log,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,3,463.6199,354.29,Training,541.7739617842243
6Heliceno_6-i_13-f_14-f_15-i_16-br.log,0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,3,5,556.1098,369.26,Training,597.8751261840239
6Heliceno_2-i_5-cl_12-f_13-f.log,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,4,682.6022,354.46,Training,609.7479461395645
6Heliceno_4-cl_7-cl_8-i_11-cl_14-cl_15-f.log,0,0,0,2,0,0,2,4,0,0,2,0,0,2,1,0,6,525.9707,358.43,Training,489.7518789694575
6Heliceno_1-cl_2-f_6-br_11-i_14-br_15-cl.log,2,1,0,0,0,3,0,0,0,0,4,0,0,3,2,0,6,588.9424,359.62,Training,545.2067178327143
6Heliceno_2-br_5-cl_8-i_13-cl_16-f.log,0,3,0,0,2,0,0,4,0,0,0,0,2,0,0,1,5,451.1796,359.41,Training,529.474429939876
6Heliceno_1-br_5-br_6-cl_10-br_11-f_14-i.log,3,0,0,0,3,2,0,0,0,3,1,0,0,4,0,0,6,429.7546,364.84,Training,423.16872937724486
6Heliceno_5-br_6-i.log,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,487.8353,351.56,Training,497.1597069346097
6Heliceno_1-i.log,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,599.4661,355.42,Training,617.318220860099
6Heliceno_6-i_15-br.log,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,693.6549,348.5,Training,632.1385913534014
6Heliceno_10-cl_14-i_15-f_16-br.log,0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,4,424.9476,362.98,Training,606.5169591265748
6Heliceno_4-br_7-i_9-br_12-f_15-br.log,0,0,0,3,0,0,4,0,3,0,0,1,0,0,3,0,5,503.9393,361.15,Training,466.72450764354113
6Heliceno_6-cl_15-cl.log,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,720.6253,345.73,Training,640.8225887082907
6Heliceno_3-br.log,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,743.3433,342.18,Training,720.3527728131446
6Heliceno_6-cl_7-f_14-f.log,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,585.481,347.72,Training,564.3008638823192
6Heliceno_1-br_10-br_13-i_15-cl_16-f.log,3,0,0,0,0,0,0,0,0,3,0,0,4,0,2,1,5,456.0919,365.78,Training,453.19491016710754
6Heliceno_7-br_8-f_9-br_11-f_14-f_15-br.log,0,0,0,0,0,0,3,1,3,0,1,0,0,1,3,0,6,616.7772,361.18,Training,539.8348847423374
6Heliceno_9-f_14-cl.log,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,705.9116,342.59,Training,653.0633978942144
6Heliceno_2-br_6-br_15-br.log,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,821.7948,349.96,Training,695.7442021628726
6Heliceno_2-br_6-cl_8-f_9-br_12-cl_16-cl.log,0,3,0,0,0,2,0,1,3,0,0,2,0,0,0,2,6,474.037,369.89,Training,594.4896132840197
6Heliceno_1-i_5-br_10-br_15-f.log,4,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,4,461.8666,363.99,Training,496.4065399228911
6Heliceno_2-f_6-i_8-br_11-br_12-cl_15-br.log,0,1,0,0,0,4,0,3,0,0,3,2,0,0,3,0,6,534.8553,362.79,Training,525.6785106798186
6Heliceno_1-br_4-cl_10-f_13-i.log,3,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,4,410.0543,358.72,Training,446.7647436986019
6Heliceno_5-i_12-br_15-f.log,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,3,449.8541,351.42,Training,504.6426494461659
6Heliceno_2-f_6-i_7-cl_9-br_10-cl_15-f.log,0,1,0,0,0,4,2,0,3,2,0,0,0,0,1,0,6,311.2636,368.09,Training,402.82038916583275
6Heliceno_3-f_4-cl_7-f_8-br_10-br_16-f.log,0,0,1,2,0,0,1,3,0,3,0,0,0,0,0,1,6,455.4691,353.47,Training,500.2356937979251
6Heliceno_4-f_5-i_9-i_11-i_15-i.log,0,0,0,1,4,0,0,0,4,0,4,0,0,0,4,0,5,411.1342,368.51,Training,430.7738227195186
6Heliceno_10-f_11-i_12-f_14-i.log,0,0,0,0,0,0,0,0,0,1,4,1,0,4,0,0,4,478.683,358.7,Training,498.37328748755596
6Heliceno_9-i_12-i_15-i.log,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,3,603.4095,359.0,Training,525.5595442375381
6Heliceno_2-cl_7-br_11-br.log,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,630.3846,351.95,Training,657.9482566373609
6Heliceno_4-f_7-br_10-i_11-i_12-f_13-f.log,0,0,0,1,0,0,3,0,0,4,4,1,1,0,0,0,6,212.9943,370.79,Training,304.57536764366876
6Heliceno_7-i_9-f_11-i_13-cl.log,0,0,0,0,0,0,4,0,1,0,4,0,2,0,0,0,4,442.2717,356.13,Training,513.062462968145
6Heliceno_8-i_9-cl_10-cl_12-i.log,0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,0,4,402.3247,368.83,Training,466.49990269323405
6Heliceno_11-cl_13-f_14-cl_15-i.log,0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,0,4,733.1995,354.95,Training,612.3282864847735
6Heliceno_3-i_5-i_8-cl_9-f.log,0,0,4,0,4,0,0,2,1,0,0,0,0,0,0,0,4,460.7012,367.64,Training,572.9412879468354
6Heliceno_2-i_7-br_8-i_10-i_12-f_13-cl.log,0,4,0,0,0,0,3,4,0,4,0,1,2,0,0,0,6,492.5473,370.54,Training,479.9768393725988
6Heliceno_10-cl_11-f_15-br.log,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,3,613.8408,352.32,Training,559.7339218403877
6Heliceno_4-i_8-cl_11-cl_13-f.log,0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,0,4,538.343,351.63,Training,512.985754746014
6Heliceno_2-i_8-i_10-f_11-f_13-br.log,0,4,0,0,0,0,0,4,0,1,1,0,3,0,0,0,5,565.2129,358.83,Training,547.3329281708061
6Heliceno_1-i_2-br_10-i_12-br_13-f_14-i.log,4,3,0,0,0,0,0,0,0,4,0,3,1,4,0,0,6,447.5731,383.32,Training,380.3398814001018
6Heliceno_2-f_3-f_4-br_8-f_13-cl_15-i.log,0,1,1,3,0,0,0,1,0,0,0,0,2,0,4,0,6,596.0372,354.3,Training,519.3223640833149
6Heliceno_1-cl_5-cl_10-br_13-i_15-br_16-br.log,2,0,0,0,2,0,0,0,0,3,0,0,4,0,3,3,6,466.2353,372.85,Training,342.451798034531
6Heliceno_1-f_3-cl_10-f_11-br_13-f_14-f.log,1,0,2,0,0,0,0,0,0,1,3,0,1,1,0,0,6,528.785,351.05,Training,476.9988331011834
6Heliceno_2-br_5-i_7-f_8-f_9-i_13-br.log,0,3,0,0,4,0,1,1,4,0,0,0,3,0,0,0,6,474.9813,366.05,Training,515.474296324225
6Heliceno_5-br_6-cl_9-cl_16-i.log,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,4,4,582.645,362.74,Training,510.5639852700528
6Heliceno_12-f_13-br_14-i.log,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,3,583.3028,354.34,Training,498.8748592175465
6Heliceno_5-br_7-cl_11-f_15-br.log,0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,0,4,546.419,355.19,Training,528.6042470398595
6Heliceno_2-i_5-cl_13-f.log,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,667.7917,351.94,Training,637.0526171025149
6Heliceno_1-i_4-f_6-cl_11-br_13-cl_15-cl.log,4,0,0,1,0,2,0,0,0,0,3,0,2,0,2,0,6,533.4487,368.98,Training,526.940251586558
6Heliceno_2-br_5-br_8-cl_9-i.log,0,3,0,0,3,0,0,2,4,0,0,0,0,0,0,0,4,556.0587,366.72,Training,624.8004211759967
6Heliceno_6-cl_8-f_13-f.log,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,3,601.9403,345.75,Training,611.8989274748056
6Heliceno_14-br_15-i_16-f.log,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,3,640.9779,354.47,Training,668.9766045619742
6Heliceno_1-i_2-i_5-f_8-br_10-br_12-i.log,4,4,0,0,1,0,0,3,0,3,0,4,0,0,0,0,6,171.214,377.17,Training,341.3479664454605
6Heliceno_6-br_8-br_9-br_11-cl_12-br_16-i.log,0,0,0,0,0,3,0,3,3,0,2,3,0,0,0,4,6,459.2141,383.15,Training,444.3809558635656
6Heliceno_2-i_4-br_16-cl.log,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,561.2596,354.86,Training,659.204475581332
6Heliceno_3-br_4-br_6-f.log,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,3,621.2251,347.22,Training,588.080074307061
6Heliceno_11-cl_13-br.log,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,573.8253,349.35,Training,551.5118854484213
6Heliceno_1-f_7-cl.log,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,510.2321,348.93,Training,522.812639579847
6Heliceno_1-f_2-i_6-i_10-i_13-cl_15-i.log,1,4,0,0,0,4,0,0,0,4,0,0,2,0,4,0,6,565.4991,366.61,Training,510.79815079869485
6Heliceno_2-f_6-cl_9-i_14-f_15-f.log,0,1,0,0,0,2,0,0,4,0,0,0,0,1,1,0,5,544.16,350.5,Training,593.479019645041
6Heliceno_5-i_7-i_9-f_11-i_13-i_15-i.log,0,0,0,0,4,0,4,0,1,0,4,0,4,0,4,0,6,413.182,373.51,Training,440.86380255154023
6Heliceno_1-f_2-i_14-f.log,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,598.2863,349.82,Training,668.2567322226528
6Heliceno_5-cl_7-f_13-cl_16-f.log,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,4,430.223,349.85,Training,498.7686272203995
6Heliceno_2-i_6-cl_8-f.log,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,706.94,352.26,Training,733.7556245417601
6Heliceno_3-br_9-br_10-br_13-br_15-i_16-f.log,0,0,3,0,0,0,0,0,3,3,0,0,3,0,4,1,6,496.5556,367.79,Training,485.64392736538986
6Heliceno_5-br_7-br_10-cl_15-i_16-cl.log,0,0,0,0,3,0,3,0,0,2,0,0,0,0,4,2,5,561.2387,368.91,Training,497.42093278063106
6Heliceno_2-f_4-br_5-i_10-cl_13-cl.log,0,1,0,3,4,0,0,0,0,2,0,0,2,0,0,0,5,285.973,363.07,Training,258.6397529979396
6Heliceno_2-i_3-cl_4-i_5-f.log,0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,429.9146,364.62,Training,506.4436755910545
6Heliceno_3-br_8-cl.log,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,722.3604,346.09,Training,720.3527728131446
6Heliceno_5-cl_8-f_9-f.log,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,587.08,345.3,Training,589.6609511137071
6Heliceno_6-i_7-i_10-cl_11-i_15-br.log,0,0,0,0,0,4,4,0,0,2,4,0,0,0,3,0,5,429.5639,379.17,Training,393.2832997150777
6Heliceno_1-f_3-i_7-i_8-i_14-cl_15-cl.log,1,0,4,0,0,0,4,4,0,0,0,0,0,2,2,0,6,497.4571,364.18,Training,557.8695801060389
6Heliceno_3-cl_4-i.log,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,634.8486,346.6,Training,589.5561807595512
6Heliceno_1-cl_2-br_4-cl_11-cl_13-f_16-cl.log,2,3,0,2,0,0,0,0,0,0,2,0,1,0,0,2,6,527.8751,366.46,Training,441.80788013835416
6Heliceno_3-f_4-i_6-f_7-cl_9-cl_14-br.log,0,0,1,4,0,1,2,0,2,0,0,0,0,3,0,0,6,564.9525,359.45,Training,466.3071840746811
6Heliceno_4-i_5-br.log,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,495.4048,351.5,Training,350.96380694357026
6Heliceno_1-f_4-br_5-f_8-cl_12-f_13-cl.log,1,0,0,3,1,0,0,2,0,0,0,1,2,0,0,0,6,348.875,359.65,Training,277.0391749481618
6Heliceno_1-i_4-br_6-i_8-f_9-cl_10-cl.log,4,0,0,3,0,4,0,1,2,2,0,0,0,0,0,0,6,481.1335,373.16,Training,475.8921553286535
6Heliceno_3-br_4-i_9-br_12-f_14-br_15-cl.log,0,0,3,4,0,0,0,0,3,0,0,1,0,3,2,0,6,609.174,358.65,Training,536.5411196490295
6Heliceno_1-f_4-i_6-f_9-i_10-br.log,1,0,0,4,0,1,0,0,4,3,0,0,0,0,0,0,5,333.1755,359.79,Training,366.6229091481971
6Heliceno_2-f_5-br_6-cl_8-br_14-cl.log,0,1,0,0,3,2,0,3,0,0,0,0,0,2,0,0,5,587.5676,353.97,Training,539.3924162448117
6Heliceno_9-cl_16-cl.log,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,568.9121,351.35,Training,637.868406651023
6Heliceno_2-f_3-f_6-f_7-i_9-br_12-f.log,0,1,1,0,0,1,4,0,3,0,0,1,0,0,0,0,6,407.2993,357.59,Training,451.13227644828595
6Heliceno_1-br_3-i_8-i_11-br_12-cl_16-i.log,3,0,4,0,0,0,0,4,0,0,3,2,0,0,0,4,6,516.5674,379.9,Training,475.6446366721997
6Heliceno_5-i_8-cl_9-cl_11-f_13-i_15-cl.log,0,0,0,0,4,0,0,2,2,0,1,0,4,0,2,0,6,444.1837,371.06,Training,425.75403099951126
6Heliceno_8-f_9-f_10-f_16-cl.log,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,4,544.6525,354.26,Training,615.3685835996655
6Heliceno_15-i_16-i.log,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,314.7397,367.79,Training,668.9766045619742
6Heliceno_9-br_13-cl.log,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,614.6289,347.72,Training,540.7358818714813
6Heliceno_4-f_10-f_12-br_16-br.log,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,3,4,377.8492,361.87,Training,502.3314653962846
6Heliceno_5-i_10-f_13-f_14-i_15-br.log,0,0,0,0,4,0,0,0,0,1,0,0,1,4,3,0,5,585.6368,354.11,Training,541.8125725442776
6Heliceno_1-br_2-f_3-cl_9-br_14-br_16-cl.log,3,1,2,0,0,0,0,0,3,0,0,0,0,3,0,2,6,624.4845,365.15,Training,478.0712267967255
6Heliceno_1-cl_3-f_8-br_14-br.log,2,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,4,599.2599,354.0,Training,553.2148490891881
6Heliceno_6-i_7-f_8-br_9-cl_11-f_13-cl.log,0,0,0,0,0,4,1,3,2,0,1,0,2,0,0,0,6,409.6231,371.1,Training,435.2755473086558
6Heliceno_7-cl_15-f.log,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,610.2683,345.1,Training,619.3054644226188
6Heliceno_4-i_7-cl_8-br_11-br_12-cl_14-i.log,0,0,0,4,0,0,2,3,0,0,3,2,0,4,0,0,6,516.0019,361.94,Training,408.1160911496516
6Heliceno_2-cl_9-br_14-i.log,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,744.7866,350.71,Training,655.0908587688351
6Heliceno_2-i_3-f_6-i_12-f_16-i.log,0,4,1,0,0,4,0,0,0,0,0,1,0,0,0,4,5,675.2179,364.23,Training,675.5606594990381
6Heliceno_6-cl_9-f_10-f.log,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,625.545,345.61,Training,593.8000165783372
6Heliceno_5-br_11-br_16-f.log,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,3,458.3647,352.16,Training,512.8653377131187
6Heliceno_5-f_7-br_9-i_13-cl.log,0,0,0,0,1,0,3,0,4,0,0,0,2,0,0,0,4,506.58,353.58,Training,428.95213726903904
6Heliceno_1-i_8-cl_16-br.log,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,560.7409,366.66,Training,617.318220860099
6Heliceno_4-cl_12-cl_14-cl_15-i.log,0,0,0,2,0,0,0,0,0,0,0,2,0,2,4,0,4,645.2984,355.54,Training,532.912038348996
6Heliceno_4-cl_7-br_8-cl_9-f_12-i_14-cl.log,0,0,0,2,0,0,3,2,1,0,0,4,0,2,0,0,6,440.4802,360.76,Training,419.07141037749756
6Heliceno_2-f_4-f_5-cl_15-br_16-cl.log,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,2,5,560.1817,359.09,Training,545.3291098339522
6Heliceno_2-f_7-cl_8-f_12-cl_15-cl.log,0,1,0,0,0,0,2,1,0,0,0,2,0,0,2,0,5,588.4329,353.04,Training,549.2973647143025
6Heliceno_6-f_8-br_9-i_11-cl_14-f_16-f.log,0,0,0,0,0,1,0,3,4,0,2,0,0,1,0,1,6,392.5909,369.24,Training,542.7741540520274
6Heliceno_1-i_5-i_6-i_9-br_10-br_15-f.log,4,0,0,0,4,4,0,0,3,3,0,0,0,0,1,0,6,363.2359,375.82,Training,381.18716749229185
6Heliceno_1-i_6-i_7-br_8-i_10-cl.log,4,0,0,0,0,4,3,4,0,2,0,0,0,0,0,0,5,462.7171,380.89,Training,501.0206910467554
6Heliceno_1-f_4-i_9-br_10-br_12-cl_15-i.log,1,0,0,4,0,0,0,0,3,3,0,2,0,0,4,0,6,383.3867,365.84,Training,329.39397210322903
6Heliceno_1-cl_2-cl_3-i_13-i_15-i_16-i.log,2,2,4,0,0,0,0,0,0,0,0,0,4,0,4,4,6,359.5984,398.33,Training,416.2729749687403
6Heliceno_3-f_4-i_7-br_8-cl_16-f.log,0,0,1,4,0,0,3,2,0,0,0,0,0,0,0,1,5,405.41,352.7,Training,506.0325852447712
6Heliceno_6-br.log,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,647.2256,344.33,Training,636.4805900308461
6Heliceno_1-br_2-i_4-i_9-f_14-i.log,3,4,0,4,0,0,0,0,1,0,0,0,0,4,0,0,5,474.257,380.61,Training,443.4735497545757
6Heliceno_1-f_4-i_5-f_7-cl_12-br_16-f.log,1,0,0,4,1,0,2,0,0,0,0,3,0,0,0,1,6,207.6973,367.78,Training,261.8327874110165
6Heliceno_8-br_15-br.log,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,718.5653,348.57,Training,668.9766045619742
6Heliceno_2-i_4-cl_7-i_9-f_10-i_14-cl.log,0,4,0,2,0,0,4,0,1,4,0,0,0,2,0,0,6,557.7109,366.1,Training,584.9632921436197
6Heliceno_6-cl_12-cl.log,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,602.0896,346.6,Training,556.9144887541182
6Heliceno_3-f_12-cl_14-cl.log,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,3,644.8393,346.51,Training,598.4431413753907
6Heliceno_5-f_7-i_8-f_9-f_12-cl_15-cl.log,0,0,0,0,1,0,4,1,1,0,0,2,0,0,2,0,6,525.84,354.55,Training,472.72310447432085
6Heliceno_7-f.log,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,678.2215,340.08,Training,629.7465283568318
6Heliceno_4-cl_8-f_9-i_16-br.log,0,0,0,2,0,0,0,1,4,0,0,0,0,0,0,3,4,500.815,360.65,Training,543.7204765020457
6Heliceno_1-br_2-i_5-cl_8-f_10-f.log,3,4,0,0,2,0,0,1,0,1,0,0,0,0,0,0,5,591.8043,365.79,Training,481.52202420969155
6Heliceno_4-f_6-br_8-cl_11-i_13-br.log,0,0,0,1,0,3,0,2,0,0,4,0,3,0,0,0,5,456.6327,359.59,Training,528.4118483309143
6Heliceno_5-i_6-cl_11-i.log,0,0,0,0,4,2,0,0,0,0,4,0,0,0,0,0,3,482.1659,354.33,Training,431.8355501558842
6Heliceno_8-f_16-cl.log,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,509.1681,351.82,Training,668.9766045619742
